Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Lymphoid Progenitor Cell Differentiation (GO:0002320)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	SOX4
GO_Biological_Process_2023	Regulation Of MHC Class I Biosynthetic Process (GO:0045343)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	TAF7
GO_Biological_Process_2023	Regulation Of NK T Cell Proliferation (GO:0051140)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	ZBTB7B
GO_Biological_Process_2023	Negative Regulation Of Cardiocyte Differentiation (GO:1905208)	1/6	4.098696e-02	2.577705e-01	0	0	2.877681e+01	9.192756e+01	FZD7
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	3/110	4.140520e-02	2.577705e-01	0	0	4.072430e+00	1.296804e+01	ADAMTS15;ADAMTS3;ADAMTS1
GO_Biological_Process_2023	Response To Endoplasmic Reticulum Stress (GO:0034976)	3/114	4.523194e-02	2.577705e-01	0	0	3.924881e+00	1.215124e+01	PPP1R15A;PPP1R15B;DNAJB9
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	2/49	4.560348e-02	2.577705e-01	0	0	6.154372e+00	1.900329e+01	DYRK2;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	2/49	4.560348e-02	2.577705e-01	0	0	6.154372e+00	1.900329e+01	PLAUR;KLF4
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	PLK3
GO_Biological_Process_2023	Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	PIK3IP1
GO_Biological_Process_2023	Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	RNF122
GO_Biological_Process_2023	Neuroepithelial Cell Differentiation (GO:0060563)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	SOX4
GO_Biological_Process_2023	Neurotransmitter Receptor Transport, Endosome To Plasma Membrane (GO:0099639)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	GRIP2
GO_Biological_Process_2023	Cardiac Atrium Development (GO:0003230)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	GJA5
GO_Biological_Process_2023	Peptidyl-Lysine Deacetylation (GO:0034983)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	HDAC9
GO_Biological_Process_2023	Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	NCOA1
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Fiber Development (GO:0048742)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	HDAC9
GO_Biological_Process_2023	Cellular Response To Interleukin-2 (GO:0071352)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	STAT5A
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	LRRC32
GO_Biological_Process_2023	Positive Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043372)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	ZBTB7B
GO_Biological_Process_2023	Regulation Of Vascular Wound Healing (GO:0061043)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	SERPINE1
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	RSAD2
GO_Biological_Process_2023	Positive Regulation Of Adipose Tissue Development (GO:1904179)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	NCOA1
GO_Biological_Process_2023	Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	MYORG
GO_Biological_Process_2023	Taurine Metabolic Process (GO:0019530)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	STAT5A
GO_Biological_Process_2023	Termination Of RNA Polymerase II Transcription (GO:0006369)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	PCF11
GO_Biological_Process_2023	Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	STAT5A
GO_Biological_Process_2023	Interleukin-2-Mediated Signaling Pathway (GO:0038110)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	STAT5A
GO_Biological_Process_2023	Kidney Epithelium Development (GO:0072073)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	KANK2
GO_Biological_Process_2023	Lactate Metabolic Process (GO:0006089)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	PER2
GO_Biological_Process_2023	Lens Fiber Cell Development (GO:0070307)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	EPHA2
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	ZBTB7B
GO_Biological_Process_2023	Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	ZBTB7B
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	CAMK2D
GO_Biological_Process_2023	Negative Regulation Of Circadian Rhythm (GO:0042754)	1/7	4.765408e-02	2.577705e-01	0	0	2.397947e+01	7.298839e+01	PER2
GO_Biological_Process_2023	Regulation Of Synapse Assembly (GO:0051963)	2/51	4.900372e-02	2.577705e-01	0	0	5.902577e+00	1.780134e+01	MUSK;MDGA1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	6/379	4.924794e-02	2.577705e-01	0	0	2.356992e+00	7.096637e+00	KANK2;PER2;SMAD3;ADAMTS1;NACC2;SOX4
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	13/1127	5.019255e-02	2.577705e-01	0	0	1.736279e+00	5.194752e+00	TLE1;SMAD3;MUSK;FZD7;PDE2A;NR1D2;KLF4;AFF1;BCL6B;ZBTB7B;CLOCK;BMAL1;SOX4
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	7/480	5.056133e-02	2.577705e-01	0	0	2.173682e+00	6.487502e+00	TLE1;SMAD3;MUSK;PDE2A;ZBTB7B;KLF4;SOX4
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	7/482	5.148686e-02	2.577705e-01	0	0	2.164306e+00	6.420260e+00	CNTFR;PLK3;TLE1;PLAUR;KLF4;RETREG1;IER3
GO_Biological_Process_2023	DNA Damage Response (GO:0006974)	6/384	5.186286e-02	2.577705e-01	0	0	2.325218e+00	6.880674e+00	PPP1R15A;PLK3;DYRK2;NPAS2;IER3;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Metabolic Process (GO:0009892)	2/53	5.249292e-02	2.577705e-01	0	0	5.670531e+00	1.671149e+01	ID1;BMAL1
GO_Biological_Process_2023	Blood Vessel Morphogenesis (GO:0048514)	2/53	5.249292e-02	2.577705e-01	0	0	5.670531e+00	1.671149e+01	GJA5;ID1
GO_Biological_Process_2023	Cellular Response To Alcohol (GO:0097306)	2/53	5.249292e-02	2.577705e-01	0	0	5.670531e+00	1.671149e+01	GRAMD1B;ADCY2
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	3/122	5.339148e-02	2.577705e-01	0	0	3.659540e+00	1.072283e+01	DYRK2;KLF4;SOX4
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	5.426992e-02	2.577705e-01	0	0	5.561202e+00	1.620415e+01	PER2;SOX4
GO_Biological_Process_2023	Negative Regulation Of Protein Ubiquitination (GO:0031397)	2/54	5.426992e-02	2.577705e-01	0	0	5.561202e+00	1.620415e+01	PER2;SOX4
GO_Biological_Process_2023	Organelle Disassembly (GO:1903008)	2/54	5.426992e-02	2.577705e-01	0	0	5.561202e+00	1.620415e+01	PLK3;RETREG1
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	5.426992e-02	2.577705e-01	0	0	5.561202e+00	1.620415e+01	STAT5A;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Lipase Activity (GO:0060192)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	HDAC9
GO_Biological_Process_2023	Negative Regulation Of Membrane Potential (GO:0045837)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	RNF122
GO_Biological_Process_2023	UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	GFPT2
GO_Biological_Process_2023	Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	SMAD3
GO_Biological_Process_2023	Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	GJA5
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	NR1D2
GO_Biological_Process_2023	Response To Vitamin (GO:0033273)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	HLCS
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing (GO:0060054)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	FZD7
GO_Biological_Process_2023	Skin Morphogenesis (GO:0043589)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	AHDC1
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	SMAD3
GO_Biological_Process_2023	Vitamin K Metabolic Process (GO:0042373)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	NQO1
GO_Biological_Process_2023	Lactation (GO:0007595)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	ZBTB7B
GO_Biological_Process_2023	Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	FHIP1A
GO_Biological_Process_2023	Pyrimidine-Containing Compound Metabolic Process (GO:0072527)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	SLC19A2
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	ZBTB7B
GO_Biological_Process_2023	Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	1/8	5.427519e-02	2.577705e-01	0	0	2.055280e+01	5.988443e+01	PDE2A
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	4/205	5.497788e-02	2.577705e-01	0	0	2.898102e+00	8.406885e+00	ADAMTS1;SERPINE1;KLF4;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	3/124	5.553483e-02	2.577705e-01	0	0	3.598687e+00	1.040289e+01	SERPINE1;PDE2A;NPAS2
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	2/55	5.606802e-02	2.577705e-01	0	0	5.455998e+00	1.571976e+01	AUTS2;MDGA1
GO_Biological_Process_2023	Response To Peptide Hormone (GO:0043434)	2/55	5.606802e-02	2.577705e-01	0	0	5.455998e+00	1.571976e+01	STAT5A;ZBTB7B
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	4/207	5.658230e-02	2.577705e-01	0	0	2.869257e+00	8.240677e+00	TLE1;FZD7;BMAL1;SOX4
GO_Biological_Process_2023	Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	KLF4
GO_Biological_Process_2023	Golgi Inheritance (GO:0048313)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	PLK3
GO_Biological_Process_2023	Regulation Of Hair Cycle (GO:0042634)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	CLOCK
GO_Biological_Process_2023	Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	PIK3IP1
GO_Biological_Process_2023	Actin-Mediated Cell Contraction (GO:0070252)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	CAMK2D
GO_Biological_Process_2023	Amino Sugar Biosynthetic Process (GO:0046349)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	GFPT2
GO_Biological_Process_2023	Amino Sugar Metabolic Process (GO:0006040)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	GFPT2
GO_Biological_Process_2023	Neuron Projection Regeneration (GO:0031102)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	NREP
GO_Biological_Process_2023	Neurotransmitter Receptor Transport To Postsynaptic Membrane (GO:0098969)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	GRIP2
GO_Biological_Process_2023	Axon Regeneration (GO:0031103)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	NREP
GO_Biological_Process_2023	cAMP Biosynthetic Process (GO:0006171)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	ADCY2
GO_Biological_Process_2023	Cell Differentiation In Spinal Cord (GO:0021515)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	MDGA1
GO_Biological_Process_2023	Peptidyl-Serine Dephosphorylation (GO:0070262)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	PPP1R15B
GO_Biological_Process_2023	Cellular Response To Purine-Containing Compound (GO:0071415)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	P2RY1
GO_Biological_Process_2023	Ectoderm Development (GO:0007398)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	ZBTB7B
GO_Biological_Process_2023	Fructose 6-Phosphate Metabolic Process (GO:0006002)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	GFPT2
GO_Biological_Process_2023	Glucan Biosynthetic Process (GO:0009250)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	PER2
GO_Biological_Process_2023	Glycogen Biosynthetic Process (GO:0005978)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	PER2
GO_Biological_Process_2023	Lipid Import Into Cell (GO:0140354)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	ACSL3
GO_Biological_Process_2023	Long-Chain Fatty Acid Import Into Cell (GO:0044539)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	ACSL3
GO_Biological_Process_2023	Mesenchymal To Epithelial Transition (GO:0060231)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	FZD7
GO_Biological_Process_2023	Quinone Metabolic Process (GO:1901661)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	NQO1
GO_Biological_Process_2023	Mitral Valve Morphogenesis (GO:0003183)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	SOX4
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	ZBTB7B
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	SERPINE1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	FZD7
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	1/9	6.085059e-02	2.577705e-01	0	0	1.798279e+01	5.033983e+01	KLF4
GO_Biological_Process_2023	Peptidyl-Threonine Phosphorylation (GO:0018107)	2/58	6.158513e-02	2.577705e-01	0	0	5.162930e+00	1.439081e+01	CAMK2D;DYRK2
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	3/130	6.220723e-02	2.577705e-01	0	0	3.427629e+00	9.519498e+00	SMAD3;ID1;LRRC32
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	3/132	6.451080e-02	2.577705e-01	0	0	3.374145e+00	9.248270e+00	GJA5;HDAC9;SOX4
GO_Biological_Process_2023	Negative Regulation Of Dephosphorylation (GO:0035305)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	PPP1R15A
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	PLAUR
GO_Biological_Process_2023	Negative Regulation Of Hemostasis (GO:1900047)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	SERPINE1
GO_Biological_Process_2023	Negative Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	KANK2
GO_Biological_Process_2023	UDP-N-acetylglucosamine Metabolic Process (GO:0006047)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	GFPT2
GO_Biological_Process_2023	Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	KLF4
GO_Biological_Process_2023	Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	CAMK2D
GO_Biological_Process_2023	Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	KLF2
GO_Biological_Process_2023	Atrial Septum Morphogenesis (GO:0060413)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	SOX4
GO_Biological_Process_2023	Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	KCNJ2
GO_Biological_Process_2023	Cellular Response To Cholesterol (GO:0071397)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	GRAMD1B
GO_Biological_Process_2023	Cellular Response To Forskolin (GO:1904322)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	ADCY2
GO_Biological_Process_2023	Cellular Response To Interleukin-15 (GO:0071350)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	STAT5A
GO_Biological_Process_2023	Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	RSAD2
GO_Biological_Process_2023	Removal Of Superoxide Radicals (GO:0019430)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	NQO1
GO_Biological_Process_2023	Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	SOX4
GO_Biological_Process_2023	Response To Forskolin (GO:1904321)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	ADCY2
GO_Biological_Process_2023	Interleukin-15-Mediated Signaling Pathway (GO:0035723)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	STAT5A
GO_Biological_Process_2023	Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	PLK3
GO_Biological_Process_2023	Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	RSAD2
GO_Biological_Process_2023	Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	CAMK2D
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/10	6.738061e-02	2.577705e-01	0	0	1.598390e+01	4.311493e+01	CAMK2D
GO_Biological_Process_2023	Proteasomal Protein Catabolic Process (GO:0010498)	4/220	6.761862e-02	2.577705e-01	0	0	2.694787e+00	7.259412e+00	ANKRD9;CLOCK;BMAL1;RNF122
GO_Biological_Process_2023	Fat Cell Differentiation (GO:0045444)	2/62	6.921435e-02	2.577705e-01	0	0	4.817762e+00	1.286606e+01	PER2;KLF4
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	4/225	7.214020e-02	2.577705e-01	0	0	2.633149e+00	6.922928e+00	MUSK;P2RY1;PLAUR;BMAL1
GO_Biological_Process_2023	Negative Regulation Of Cell Death (GO:0060548)	2/64	7.313963e-02	2.577705e-01	0	0	4.661879e+00	1.219261e+01	KANK2;DPP8
GO_Biological_Process_2023	Negative Regulation Of Fibrinolysis (GO:0051918)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	SERPINE1
GO_Biological_Process_2023	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PLAUR
GO_Biological_Process_2023	Negative Regulation Of Vascular Permeability (GO:0043116)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PDE2A
GO_Biological_Process_2023	Biogenic Amine Biosynthetic Process (GO:0042401)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PNMT
GO_Biological_Process_2023	cGMP Metabolic Process (GO:0046068)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PDE2A
GO_Biological_Process_2023	Catecholamine Biosynthetic Process (GO:0042423)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PNMT
GO_Biological_Process_2023	Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	CDC42EP2
GO_Biological_Process_2023	Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PIK3C2B
GO_Biological_Process_2023	Cellular Response To Nitrogen Levels (GO:0043562)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	GABARAPL1
GO_Biological_Process_2023	Cellular Response To Nitrogen Starvation (GO:0006995)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	GABARAPL1
GO_Biological_Process_2023	Cellular Response To Superoxide (GO:0071451)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	NQO1
GO_Biological_Process_2023	Positive Regulation Of Behavior (GO:0048520)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	NPAS2
GO_Biological_Process_2023	Positive Regulation Of Circadian Rhythm (GO:0042753)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	CLOCK
GO_Biological_Process_2023	Positive Regulation Of Coagulation (GO:0050820)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	SERPINE1
GO_Biological_Process_2023	Skeletal Muscle Fiber Development (GO:0048741)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	MYORG
GO_Biological_Process_2023	Smooth Muscle Cell Differentiation (GO:0051145)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	MRTFA
GO_Biological_Process_2023	Positive Regulation Of Hemostasis (GO:1900048)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	SERPINE1
GO_Biological_Process_2023	Positive Regulation Of Protein Maturation (GO:1903319)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	SOX4
GO_Biological_Process_2023	Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	CDC42EP2
GO_Biological_Process_2023	Positive Regulation Of Vascular Permeability (GO:0043117)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	PDE2A
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	ZBTB7B
GO_Biological_Process_2023	Regulation Of Adipose Tissue Development (GO:1904177)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	NCOA1
GO_Biological_Process_2023	Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	DYRK2
GO_Biological_Process_2023	Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	DYRK2
GO_Biological_Process_2023	Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	1/11	7.386554e-02	2.577705e-01	0	0	1.438478e+01	3.747968e+01	CAMK2D
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	4/228	7.492579e-02	2.603952e-01	0	0	2.597487e+00	6.730756e+00	PPP1R15A;PLK3;RELT;IER3
GO_Biological_Process_2023	Regulation Of Translational Initiation (GO:0006446)	2/65	7.512873e-02	2.603952e-01	0	0	4.587649e+00	1.187537e+01	PPP1R15B;MIF4GD
GO_Biological_Process_2023	Peptidyl-Threonine Modification (GO:0018210)	2/66	7.713503e-02	2.631238e-01	0	0	4.515739e+00	1.157022e+01	CAMK2D;DYRK2
GO_Biological_Process_2023	Positive Regulation Of Transferase Activity (GO:0051347)	3/143	7.786607e-02	2.631238e-01	0	0	3.107300e+00	7.932208e+00	MUSK;KLF4;EPHA2
